customer_id,first_bet_datetime,twentieth_bet_datetime,bets_used,total_betting_amount,mean_betting_amount,mean_price,pct_racing,pct_cash,pct_return,total_payout,total_return_for_entain,feature_generated_at
cae69d74-9d1b-4245-90fe-ce236b1a3816,2024-08-13T03:57:39.043000,2024-08-30T04:10:14.053000,20,262.2,13.11,3.1035,1,0.85,0.4,270.55,-50.35,2026-04-22T02:13:48.642484+00:00
4f239051-5199-43bf-b74b-95df69f51507,2024-08-24T23:28:30.019000,2024-09-12T04:45:02.028000,20,385.5,19.275,12.5005,0.95,1,0.05,236.8,148.7,2026-04-22T02:13:48.642484+00:00
5801732f-e947-4e88-b00a-eb6b67ff3544,2024-08-27T12:09:15.024000,2024-09-10T09:09:58.022000,20,135.3,6.765,18.561,0.85,0.8,0.2,489.902,-400.602,2026-04-22T02:13:48.642484+00:00
ed45cb2a-aeea-40d2-82c6-2819c8063da0,2024-08-03T02:06:57.025000,2024-08-18T20:01:54.016000,20,90.1,4.505,7.482,0.9,0.95,0,0,87.2,2026-04-22T02:13:48.642484+00:00
778da826-2879-413a-8e21-967309ccf190,2024-08-18T18:01:23.037000,2024-09-08T07:53:02.011000,20,55.4,2.77,16.2865,0.2,1,0.15,107.912,-52.512,2026-04-22T02:13:48.642484+00:00
408bcc2d-408b-44a0-8847-599d11f79656,2024-08-26T13:22:08.024000,2024-09-11T04:11:08.054000,20,80.5,4.025,18.083,0.9,0.95,0.1,164.561,-86.861,2026-04-22T02:13:48.642484+00:00
eb819131-cf74-4b8f-a7eb-e05a030af930,2024-08-25T06:08:46.048000,2024-09-10T21:22:02.004000,20,133.6,6.68,4.4085,0.9,1,0.2,90.035,43.565,2026-04-22T02:13:48.642484+00:00
7a225294-a379-4deb-8b07-93e225b4a12f,2024-08-02T04:18:30.049000,2024-08-23T04:25:00.005000,20,66.9,3.345,12.2445,0.95,0.85,0.05,50.388,10.412,2026-04-22T02:13:48.642484+00:00
419004cd-01a6-43ca-ad77-69aa5d30af57,2024-08-15T15:18:22.059000,2024-09-02T02:31:43.012000,20,126.6,6.33,3.271,0.85,1,0.4,111.286,15.314,2026-04-22T02:13:48.642484+00:00
eafdf746-72e0-403b-83a6-1dc035ac3ddf,2024-08-05T04:51:31.046000,2024-08-23T15:18:54.055000,20,257.2,12.86,4.2725,1,1,0.1,105.915,151.285,2026-04-22T02:13:48.642484+00:00
f65011c4-03e3-4797-8246-4199c985addf,2024-08-02T02:31:44.051000,2024-08-22T12:01:56.004000,20,319,15.95,7.544,0.85,0.8,0.1,61.766,173.734,2026-04-22T02:13:48.642484+00:00
4468364e-3c87-4661-9f62-0fe6b084dc9a,2024-08-19T10:00:06.031000,2024-09-06T17:53:54.043000,20,305.7,15.285,4.803,0.9,0.95,0.3,522.786,-235.786,2026-04-22T02:13:48.642484+00:00
3d52927c-fb03-4cc6-9c87-fd4a7bf4593a,2024-08-16T08:57:36.021000,2024-09-02T12:30:50.021000,20,415.9,20.795,19.1645,0.15,1,0,0,415.9,2026-04-22T02:13:48.642484+00:00
8e298c9a-3812-4671-9670-2a69c9c195fd,2024-08-06T17:16:24.032000,2024-08-27T04:51:44.014000,20,165.1,8.255,13.205,0.2,0.85,0.1,144.32,-3.12,2026-04-22T02:13:48.642484+00:00
60b6cd7d-6e69-42cb-8d17-75d19f967bfe,2024-08-02T03:02:19.031000,2024-08-22T14:11:54.007000,20,205.1,10.255,9.4405,0.95,0.9,0.2,327.297,-154.097,2026-04-22T02:13:48.642484+00:00
0cfc5db7-f846-42ba-8329-067853859268,2024-08-23T11:28:26.016000,2024-09-15T04:06:31.027000,20,125,6.25,2.414,0.8,0.85,0.45,103.948,-13.848,2026-04-22T02:13:48.642484+00:00
8f77de24-8688-464c-9dcc-664608e298c4,2024-08-07T10:32:54.029000,2024-08-30T04:46:44.008000,20,196.1,9.805,11.661,0.95,0.85,0.1,206.434,-31.034,2026-04-22T02:13:48.642484+00:00
e4fb1222-12fb-4f58-8ece-47ed9f42da61,2024-08-21T04:21:46.021000,2024-09-05T13:54:18.044000,20,148.1,7.405,16.8835,0.9,0.9,0,0,120.2,2026-04-22T02:13:48.642484+00:00
04ae5c8e-9dde-4be0-913d-9d1447307861,2024-08-06T12:49:40.036000,2024-08-26T14:52:43.040000,20,246.1,12.305,7.5795,0.9,0.95,0.3,378.954,-175.154,2026-04-22T02:13:48.642484+00:00
68e32c6c-5a09-4dd4-92cc-808ba13d5970,2024-08-21T05:54:22.058000,2024-09-13T13:05:23.057000,20,194.7,9.735,12.8995,0.8,0.9,0.05,124.8,58.5,2026-04-22T02:13:48.642484+00:00
a5757014-a76c-436d-a604-079c886fa610,2024-08-20T05:38:46.013000,2024-09-06T22:25:02.057000,20,178,8.9,19.764,0.9,1,0.05,129.446,48.554,2026-04-22T02:13:48.642484+00:00
7a863d5e-e80c-4130-a5f9-26b1766b615c,2024-08-20T18:47:15.044000,2024-09-11T20:14:32.012000,20,287.4,14.37,3.7865,0.9,0.95,0.45,594.77,-316.17,2026-04-22T02:13:48.642484+00:00
c85f214d-95ce-4bdb-8598-3acdb050f845,2024-08-15T02:19:45.022000,2024-09-01T04:11:30.043000,20,330.8,16.54,18.5315,1,1,0,0,330.8,2026-04-22T02:13:48.642484+00:00
54da0aa4-7d4a-4d92-b4ae-91b2d3342672,2024-08-02T05:36:11.033000,2024-08-21T14:28:07.027000,20,132.6,6.63,17.6895,0.95,1,0,0,132.6,2026-04-22T02:13:48.642484+00:00
fa8845af-ef85-4013-8b34-a835132b4d6c,2024-08-21T18:29:34.029000,2024-09-09T20:36:31.056000,20,281.3,14.065,16.635,0.95,1,0.05,141.414,139.886,2026-04-22T02:13:48.642484+00:00
ac39e301-30fe-45b6-95a5-bb51c9c6e369,2024-08-22T14:18:32.036000,2024-09-11T21:08:25.017000,20,145,7.25,4.1615,0.8,1,0.4,179.226,-34.226,2026-04-22T02:13:48.642484+00:00
4a577d1a-114f-419c-811d-a786a6c3191c,2024-08-20T02:40:07.000000,2024-09-06T04:53:14.019000,20,281.9,14.095,3.919,0.7,0.95,0.15,106.435,153.465,2026-04-22T02:13:48.642484+00:00
5507b9f4-f27c-457e-93e5-ea6d124c091d,2024-08-04T03:18:13.023000,2024-08-21T08:55:47.011000,20,173.1,8.655,15.8945,0.8,0.9,0.05,75.152,53.248,2026-04-22T02:13:48.642484+00:00
9da2b10f-f836-4f86-9e5a-c6d2b37a3c00,2024-08-29T12:20:50.013000,2024-09-17T17:44:24.041000,20,89.8,4.49,11.1625,0,1,0.05,68.376,21.424,2026-04-22T02:13:48.642484+00:00
315ccde2-ebb0-4c5b-9c6b-0640e3e88c1a,2024-08-29T08:57:01.018000,2024-09-19T08:47:47.024000,20,67,3.35,4.5475,0.8,0.9,0.3,56.721,0.479,2026-04-22T02:13:48.642484+00:00
785e0263-3ef8-47ba-97fe-8be1306fdd2b,2024-08-04T21:46:24.021000,2024-08-22T19:50:11.046000,20,286.8,14.34,17.401,0.65,1,0,0,286.8,2026-04-22T02:13:48.642484+00:00
9d184b5d-3fa7-4f6e-85ef-049b830904a5,2024-08-10T18:41:22.016000,2024-08-25T06:35:19.023000,20,322.1,16.105,7.008,0.85,1,0.25,808.292,-486.192,2026-04-22T02:13:48.642484+00:00
06b667b5-3a85-4c03-8fcd-680c4dcad2b0,2024-08-23T12:39:32.029000,2024-09-13T17:25:09.008000,20,283.9,14.195,17.131,0.8,1,0.05,90.596,193.304,2026-04-22T02:13:48.642484+00:00
8d4c1a0d-3011-4759-9a1d-4758855af99e,2024-08-25T01:44:44.020000,2024-09-11T02:01:36.006000,20,298.8,14.94,11.263,0.95,0.95,0.05,458.375,-168.575,2026-04-22T02:13:48.642484+00:00
229f0f8b-6073-4b68-a4b1-b3ba27813efa,2024-08-04T14:16:15.044000,2024-08-26T18:20:48.038000,20,211.2,10.56,11.245,0.15,0.9,0.05,114.111,70.589,2026-04-22T02:13:48.642484+00:00
7af565f6-e2f2-4cfd-a69e-33b4301dc2ef,2024-08-08T18:38:43.024000,2024-08-29T23:57:30.014000,20,234.2,11.71,16.4805,0.7,0.95,0,0,225.8,2026-04-22T02:13:48.642484+00:00
96ae55e6-3e5e-42ba-8126-58d904ec5fe7,2024-08-28T17:41:51.054000,2024-09-18T02:56:01.034000,20,95.7,4.785,14.306,0.25,1,0.1,129.009,-33.309,2026-04-22T02:13:48.642484+00:00
9c66b557-b8ab-470c-bf4b-cdebc7a177cf,2024-08-10T19:22:09.033000,2024-08-27T20:03:16.034000,20,80.9,4.045,8.07,0.9,0.95,0.2,205.696,-136.696,2026-04-22T02:13:48.642484+00:00
30d62b21-fa96-4a75-80e7-c8d03e4204e0,2024-08-14T13:55:18.003000,2024-08-30T03:54:03.027000,20,243.9,12.195,11.8645,0.15,0.95,0.15,528.76,-288.16,2026-04-22T02:13:48.642484+00:00
82597bfb-f581-4675-a571-9748f8665d3c,2024-08-02T11:15:51.011000,2024-08-26T03:37:55.036000,20,206,10.3,2.908,0.85,1,0.4,303.368,-97.368,2026-04-22T02:13:48.642484+00:00
57881050-98d2-4b30-a336-61f59144daab,2024-08-02T11:21:48.017000,2024-08-20T11:56:44.005000,20,89.2,4.46,10.71,0.8,0.95,0.15,137.096,-51.696,2026-04-22T02:13:48.642484+00:00
12e27b25-ed80-4a23-851f-b71c317d1f2d,2024-08-17T09:56:54.059000,2024-09-01T23:11:52.004000,20,155.2,7.76,5.6015,0.8,0.95,0.35,287.602,-133.502,2026-04-22T02:13:48.642484+00:00
1f828d4b-0c71-4ab2-84b1-a5963a78e216,2024-08-01T22:17:10.048000,2024-08-28T14:10:48.053000,20,268.4,13.42,7.0185,0.75,0.95,0.1,225.981,31.419,2026-04-22T02:13:48.642484+00:00
8cfe5e26-96c4-43a6-8571-d7bce610fff8,2024-08-09T22:11:14.006000,2024-08-31T13:49:28.024000,20,275.8,13.79,4.4135,0.8,0.95,0.3,200.663,57.437,2026-04-22T02:13:48.642484+00:00
bd178e3f-e1c2-4f71-b479-90dfe17bbd41,2024-08-02T00:34:09.054000,2024-08-19T09:43:17.059000,20,342.2,17.11,3.7075,0.85,0.95,0.4,397.946,-79.046,2026-04-22T02:13:48.642484+00:00
5d421eaa-2c85-4c40-bcd4-0891a3c9e2b8,2024-08-09T15:09:04.000000,2024-08-24T14:26:14.042000,20,189.7,9.485,17.82,0.95,1,0.05,409.762,-220.062,2026-04-22T02:13:48.642484+00:00
279cc052-6c44-4225-a2dd-d218602e35e2,2024-08-25T16:26:10.033000,2024-09-15T12:23:53.059000,20,300.5,15.025,6.5175,0.95,1,0.05,386.175,-85.675,2026-04-22T02:13:48.642484+00:00
dedd7e26-9177-46e2-bfdc-ff953f77ce3a,2024-08-04T15:54:21.054000,2024-08-25T06:29:01.030000,20,236.2,11.81,17.797,0.65,1,0,0,236.2,2026-04-22T02:13:48.642484+00:00
946cca5d-d835-4578-a827-d1f88e779f78,2024-08-21T13:14:42.001000,2024-09-08T05:09:17.051000,20,34.5,1.725,7.821,0.65,1,0.05,8.888,25.612,2026-04-22T02:13:48.642484+00:00
28fcf812-37c9-4bad-9cf0-1cf34740cba8,2024-08-05T12:50:14.006000,2024-08-20T19:00:29.026000,20,155.5,7.775,16.87,0.85,0.9,0.05,372.708,-250.908,2026-04-22T02:13:48.642484+00:00
be9be98d-dbd4-4fe2-b4e0-4ccda59e1472,2024-08-22T11:49:14.053000,2024-09-10T09:45:25.003000,20,258,12.9,13.372,0.7,1,0.1,192.918,65.082,2026-04-22T02:13:48.642484+00:00
f72830b2-9bce-41da-a524-b58208512233,2024-08-10T19:36:16.037000,2024-08-24T14:59:01.045000,20,298.6,14.93,5.3915,0.05,0.95,0.35,318.864,-29.664,2026-04-22T02:13:48.642484+00:00
3ae45517-f4eb-4547-9b86-ca0de579b4f3,2024-08-31T22:42:04.022000,2024-09-20T15:23:27.047000,20,95.7,4.785,4.3175,0.7,0.95,0.2,51.618,32.282,2026-04-22T02:13:48.642484+00:00
26e708c1-5c96-48ba-8975-11373efe6d50,2024-08-31T23:32:35.024000,2024-09-16T11:13:47.059000,20,92.7,4.635,14.925,0.9,0.95,0.05,69.411,7.089,2026-04-22T02:13:48.642484+00:00
92326da3-2676-4601-b934-b0ee69f14399,2024-08-21T03:20:24.048000,2024-09-08T15:40:53.036000,20,267.6,13.38,6.1495,0.15,1,0.15,58.617,208.983,2026-04-22T02:13:48.642484+00:00
af72a88f-980f-4508-a0de-8df579882aef,2024-08-22T22:52:29.040000,2024-09-12T04:02:51.035000,20,211.5,10.575,18.564,0.95,1,0,0,211.5,2026-04-22T02:13:48.642484+00:00
ad63ba18-4cb1-48c0-b662-e4278a66bb95,2024-08-09T22:48:32.050000,2024-08-29T08:08:18.050000,20,175.6,8.78,18.8325,0.05,0.95,0,0,147.8,2026-04-22T02:13:48.642484+00:00
2f1eab87-efc8-46e6-9c77-1249261b4be2,2024-08-10T10:55:14.054000,2024-08-25T02:41:14.025000,20,157.4,7.87,2.894,0.75,0.95,0.5,196.955,-44.455,2026-04-22T02:13:48.642484+00:00
b65832c4-a5a5-4a92-aac5-563d240f3390,2024-08-25T01:50:56.033000,2024-09-12T05:39:53.046000,20,246.6,12.33,9.6355,0.9,1,0,0,246.6,2026-04-22T02:13:48.642484+00:00
e08e7e22-62c3-4d57-be97-2a6b5bc32730,2024-08-26T12:08:17.047000,2024-09-14T03:26:25.031000,20,262.8,13.14,19.1085,0.9,0.95,0.05,202.73,50.57,2026-04-22T02:13:48.642484+00:00
61b91ca2-b136-4f09-82bd-b4014b895840,2024-08-30T01:22:16.030000,2024-09-12T19:45:20.057000,20,208.6,10.43,10.2695,0.95,0.95,0.15,289.932,-96.932,2026-04-22T02:13:48.642484+00:00
20e9e34f-7168-4aa8-a0be-b68185a56a58,2024-08-12T00:57:37.040000,2024-08-27T23:40:48.025000,20,115.4,5.77,17.5535,0.15,0.9,0.15,200.794,-92.494,2026-04-22T02:13:48.642484+00:00
5d8688d7-b013-437d-ae00-d8366fbb802a,2024-08-08T05:10:57.019000,2024-08-29T14:42:13.009000,20,36.4,1.82,2.3705,0.8,1,0.25,14.242,22.158,2026-04-22T02:13:48.642484+00:00
ccd45adc-0419-4faf-a108-c116fc53c429,2024-08-16T06:05:23.059000,2024-09-04T14:24:07.034000,20,121.4,6.07,16.547,0.95,0.95,0.05,267.178,-152.178,2026-04-22T02:13:48.642484+00:00
bcf1ea9e-0844-4042-8e41-957fcba9f3aa,2024-08-20T12:56:37.048000,2024-09-11T01:28:02.006000,20,163.9,8.195,6.8215,0.85,0.9,0.2,170.876,-19.976,2026-04-22T02:13:48.642484+00:00
5720ea50-e287-49c5-bdf2-1ecd0abf8666,2024-08-20T09:20:24.002000,2024-09-08T08:14:09.019000,20,227.7,11.385,3.8845,0.55,0.95,0.25,310.725,-93.525,2026-04-22T02:13:48.642484+00:00
03f640a0-d8f0-4e0c-93c4-8dd3b9f3399a,2024-08-30T05:36:36.036000,2024-09-23T07:54:22.049000,20,259.8,12.99,4.129,1,0.95,0.15,81.671,170.329,2026-04-22T02:13:48.642484+00:00
891c1058-9054-4092-ae4f-244cd0fe8861,2024-08-30T04:12:30.044000,2024-09-20T16:34:36.054000,20,128,6.4,2.7535,0.95,1,0.3,83.55,44.45,2026-04-22T02:13:48.642484+00:00
aa5a6ea7-20d7-4ff8-a23c-c9dee09cc04c,2024-08-03T18:58:06.028000,2024-08-25T22:43:17.055000,20,60.3,3.015,3.985,0.8,1,0.1,7.446,52.854,2026-04-22T02:13:48.642484+00:00
379d7a61-753f-40df-88d0-c71f6624ac62,2024-08-17T08:19:03.034000,2024-09-06T08:46:33.046000,20,200.5,10.025,16.796,0.05,0.95,0.05,71.431,122.969,2026-04-22T02:13:48.642484+00:00
b5ecac41-2edc-49de-a6b1-8c50e17addea,2024-08-23T18:40:24.002000,2024-09-13T03:48:42.009000,20,152.7,7.635,3.489,0.75,0.9,0.4,214.744,-68.544,2026-04-22T02:13:48.642484+00:00
d22dee3e-d6a3-4ea9-9766-13947ab5cdaf,2024-08-17T15:13:57.021000,2024-09-06T02:34:04.020000,20,321.7,16.085,13.749,0.75,0.95,0,0,313,2026-04-22T02:13:48.642484+00:00
49dcc0c1-611a-4023-b705-af29399b22c8,2024-08-23T04:25:49.001000,2024-09-10T09:36:49.010000,20,205.5,10.275,18.194,0.05,0.9,0,0,181,2026-04-22T02:13:48.642484+00:00
b3cf2b90-a682-4a2a-b54e-03cf58bddbd1,2024-08-04T12:08:21.019000,2024-08-24T16:07:45.045000,20,161.2,8.06,11.997,0.85,1,0.2,245.272,-84.072,2026-04-22T02:13:48.642484+00:00
54140409-4460-4f62-b1c6-4e502f72c7bb,2024-08-14T11:53:18.058000,2024-09-02T05:59:49.011000,20,140.7,7.035,18.567,0.85,0.95,0.1,188.919,-51.719,2026-04-22T02:13:48.642484+00:00
a83bb086-670b-4fdf-8f18-ab41bf4d883d,2024-08-30T16:27:26.052000,2024-09-19T11:29:47.052000,20,177.7,8.885,5.8955,0.9,1,0.25,178.089,-0.389,2026-04-22T02:13:48.642484+00:00
a47b0108-05ab-41fa-86dd-b47807c430d4,2024-08-26T00:05:05.011000,2024-09-15T12:01:32.024000,20,46.8,2.34,10.346,0.15,1,0.15,95.159,-48.359,2026-04-22T02:13:48.642484+00:00
42f7101c-3cc2-4434-ab99-d1dd76e13751,2024-08-10T06:03:26.004000,2024-08-26T13:00:36.014000,20,244.4,12.22,18.742,0.8,0.85,0.1,193.059,-13.759,2026-04-22T02:13:48.642484+00:00
595fd050-eda5-4dc0-b9b4-53ec9644e298,2024-08-18T11:53:59.043000,2024-09-06T08:31:04.007000,20,375.3,18.765,3.5,0.95,1,0.4,400.342,-25.042,2026-04-22T02:13:48.642484+00:00
23539fce-83a9-4d39-addb-1e72cb28de7d,2024-08-15T13:50:16.015000,2024-09-08T14:10:30.026000,20,267.6,13.38,17.0635,0.9,0.95,0.05,137.895,121.005,2026-04-22T02:13:48.642484+00:00
f96c9420-2914-4448-afb7-285159ab953d,2024-08-19T12:16:49.037000,2024-09-10T04:52:32.024000,20,84.9,4.245,5.999,0.9,0.9,0.2,61.784,12.416,2026-04-22T02:13:48.642484+00:00
d492b15f-0b1e-429e-80eb-3822c19f423b,2024-08-15T07:19:26.030000,2024-09-07T17:55:38.031000,20,75.4,3.77,16.427,1,0.8,0,0,62.4,2026-04-22T02:13:48.642484+00:00
84e2f410-6e0d-416a-b510-ffaa8e6fb7a6,2024-08-08T16:20:18.044000,2024-08-26T16:05:23.021000,20,348.9,17.445,16.9665,0.95,1,0,0,348.9,2026-04-22T02:13:48.642484+00:00
afa75573-dac8-486b-bf75-80552c719045,2024-08-21T09:09:14.055000,2024-09-06T01:42:16.000000,20,153.6,7.68,7.945,0.95,1,0.1,150.019,3.581,2026-04-22T02:13:48.642484+00:00
078da0cf-fbfd-42fb-bcd1-f5730007be1d,2024-08-05T20:03:52.028000,2024-08-28T17:25:07.012000,20,237.6,11.88,2.6075,0.25,0.9,0.25,89.873,138.227,2026-04-22T02:13:48.642484+00:00
c2fc2601-0ad2-43d1-82a0-c1e638075eee,2024-08-20T00:57:32.031000,2024-09-08T08:44:36.057000,20,269.1,13.455,1.8405,0.1,0.95,0.55,215.089,30.911,2026-04-22T02:13:48.642484+00:00
f1ce7300-9c07-483b-8c5d-65ba23e3c804,2024-08-20T00:06:18.058000,2024-09-08T03:26:46.030000,20,188.2,9.41,16.683,0.95,0.9,0.05,203.84,-35.04,2026-04-22T02:13:48.642484+00:00
47912a91-7b2d-49ae-b9f3-30597524ddc3,2024-08-21T18:04:29.041000,2024-09-05T11:27:13.037000,20,297.7,14.885,3.0065,1,0.95,0.4,336.024,-51.724,2026-04-22T02:13:48.642484+00:00
2f90c3e2-1498-4c94-85a0-1e08b73e98b0,2024-08-23T16:47:28.013000,2024-09-12T04:00:09.050000,20,205.3,10.265,4.859,0.95,1,0.3,203.915,1.385,2026-04-22T02:13:48.642484+00:00
b11876cf-7b1a-48be-9ea0-07f1c7c3e406,2024-08-09T15:45:15.048000,2024-08-26T14:31:14.009000,20,391.3,19.565,4.863,1,0.95,0.1,121.388,247.412,2026-04-22T02:13:48.642484+00:00
4ea5174e-0f82-44ea-b61c-7af9221efced,2024-08-29T09:40:15.010000,2024-09-17T02:34:58.043000,20,169.2,8.46,2.7365,0.25,0.95,0.35,169.794,-8.394,2026-04-22T02:13:48.642484+00:00
b6321154-b493-434f-8996-f25a3a6e4d64,2024-08-03T05:07:20.054000,2024-08-23T03:23:09.008000,20,239.6,11.98,16.528,0.85,0.9,0,0,220.8,2026-04-22T02:13:48.642484+00:00
94a99e3e-684d-4d64-8940-1b0aac6b5e9a,2024-08-30T14:12:59.028000,2024-09-17T05:20:04.021000,20,235,11.75,17.9235,0.35,0.95,0.1,119.992,94.608,2026-04-22T02:13:48.642484+00:00
a0ae13f8-a657-4474-b110-f290c7a694e8,2024-08-08T01:39:38.059000,2024-08-26T19:39:17.042000,20,161.4,8.07,9.133,0.45,0.95,0.25,326.604,-175.904,2026-04-22T02:13:48.642484+00:00
0a4cef45-ebc8-4ec0-9e5f-415db01f9f05,2024-08-07T17:15:31.052000,2024-08-27T15:20:41.032000,20,162.3,8.115,5.45,0.8,1,0.1,82.531,79.769,2026-04-22T02:13:48.642484+00:00
597dc211-9ffa-4746-9167-f6718df8557b,2024-08-09T21:11:34.019000,2024-08-29T03:36:24.010000,20,82.4,4.12,13.026,0.95,0.95,0.1,54.34,26.46,2026-04-22T02:13:48.642484+00:00
cfd5ff1c-51ef-41aa-8b14-a16df9efabae,2024-08-22T13:02:14.017000,2024-09-08T16:55:04.050000,20,135.9,6.795,2.3055,0.75,0.95,0.55,139.27,-10.27,2026-04-22T02:13:48.642484+00:00
1c9c8574-3695-4753-90f1-f1f83633696a,2024-08-15T16:04:08.021000,2024-09-01T23:54:24.041000,20,280.3,14.015,10.1615,0.95,0.85,0.05,57.005,159.795,2026-04-22T02:13:48.642484+00:00
bbee8497-e551-4b67-9528-364c4eb2d94e,2024-08-24T17:44:13.029000,2024-09-13T13:36:09.014000,20,264.5,13.225,17.7205,0.9,0.9,0,0,232,2026-04-22T02:13:48.642484+00:00
2671f167-e894-4cf6-a634-d3998bb36a7e,2024-08-19T10:18:31.041000,2024-09-09T00:19:51.035000,20,146.7,7.335,19.4735,0.9,1,0,0,146.7,2026-04-22T02:13:48.642484+00:00
4a7982a4-6066-49e6-bb0c-d97a8b660542,2024-08-27T00:57:32.029000,2024-09-11T19:49:14.027000,20,50.7,2.535,16.907,0.6,0.95,0,0,48.4,2026-04-22T02:13:48.642484+00:00
129134ba-e9a5-4d14-bf4d-94672ed0d6a1,2024-08-16T02:28:27.018000,2024-09-04T06:04:26.038000,20,371.8,18.59,11.5045,0.75,0.95,0.05,304.01,37.69,2026-04-22T02:13:48.642484+00:00
8ea74eb0-6f31-4fea-bfbe-32978a12003d,2024-08-24T03:27:32.020000,2024-09-13T08:59:32.006000,20,256.1,12.805,11.761,0.85,0.95,0.1,97.404,156.196,2026-04-22T02:13:48.642484+00:00
02d72b1d-1356-4898-9167-68469714b22e,2024-08-14T20:57:48.002000,2024-09-03T17:24:54.025000,20,265.9,13.295,9.9905,0.85,0.85,0.15,312.434,-99.934,2026-04-22T02:13:48.642484+00:00
3efa91a1-d294-4f32-a695-bccd18de1a3c,2024-08-11T08:59:10.055000,2024-09-02T02:31:49.017000,20,163.4,8.17,10.9705,0.9,0.95,0.1,176.199,-17.599,2026-04-22T02:13:48.642484+00:00
88d3f65a-9799-445b-a422-a5362e0fe3af,2024-08-30T12:46:41.053000,2024-09-22T11:51:13.045000,20,213.8,10.69,8.915,0.9,0.95,0,0,205.5,2026-04-22T02:13:48.642484+00:00
3cf69d03-d848-4aa8-a4bb-6ced9cdff935,2024-08-03T00:48:44.006000,2024-08-21T12:09:12.045000,20,239.9,11.995,10.4195,0.85,0.95,0.15,261.857,-30.157,2026-04-22T02:13:48.642484+00:00
167d95cc-a7bf-46ee-9261-e4e15ea5b83d,2024-08-14T19:54:37.004000,2024-09-04T08:39:17.049000,20,195.9,9.795,11.366,0.8,0.95,0.05,55.862,133.838,2026-04-22T02:13:48.642484+00:00
243b19ac-9f39-445f-b8c4-7109607d9e32,2024-08-02T05:22:35.047000,2024-08-20T20:06:53.059000,20,194.7,9.735,15.4185,0,0.95,0.1,272.337,-85.137,2026-04-22T02:13:48.642484+00:00
a0763657-5ff3-422d-aa1f-0450af2e94b9,2024-08-05T00:51:50.029000,2024-08-27T10:58:44.037000,20,133.7,6.685,2.7105,0.9,1,0.3,82.839,50.861,2026-04-22T02:13:48.642484+00:00
a0d9fe09-b576-4a10-9509-eccfa26ea2a0,2024-08-27T20:09:43.029000,2024-09-17T03:56:25.038000,20,329.8,16.49,14.326,0.85,1,0.1,448.324,-118.524,2026-04-22T02:13:48.642484+00:00
8e1745f5-7b91-408d-9b12-ba35c7548b86,2024-08-22T02:56:48.017000,2024-09-07T16:38:57.045000,20,153.4,7.67,16.688,0.5,1,0.15,414.51,-261.11,2026-04-22T02:13:48.642484+00:00
18cb7459-6c0f-4314-9a22-e8e5e4da3a40,2024-08-18T06:57:44.017000,2024-09-05T16:49:39.003000,20,48.5,2.425,12.9475,1,0.9,0.25,146.873,-101.673,2026-04-22T02:13:48.642484+00:00
5acf16c1-1e71-4021-a900-de508610a0c7,2024-08-23T07:59:39.008000,2024-09-08T10:44:13.009000,20,306.2,15.31,16.407,0.9,1,0.05,517.769,-211.569,2026-04-22T02:13:48.642484+00:00
83e57924-0c1d-4601-be77-21e5eafab118,2024-08-20T04:49:05.046000,2024-09-10T14:43:03.056000,20,287.6,14.38,19.3545,0.9,0.95,0.05,188.352,89.648,2026-04-22T02:13:48.642484+00:00
9d9a5641-4264-4671-bba5-5a745b93bdce,2024-08-14T13:49:26.016000,2024-09-04T22:50:01.028000,20,311.8,15.59,9.671,0.9,1,0,0,311.8,2026-04-22T02:13:48.642484+00:00
6e151a58-bf8a-480d-9e22-2a572f13e55c,2024-08-05T21:39:25.043000,2024-08-25T07:58:05.047000,20,309.1,15.455,12.814,0.85,0.95,0.15,359.216,-58.916,2026-04-22T02:13:48.642484+00:00
5e426751-499b-44b1-95e1-2e79d33017a0,2024-08-24T02:41:59.046000,2024-09-04T00:59:50.001000,20,302.7,15.135,16.123,0.8,0.95,0,0,283.1,2026-04-22T02:13:48.642484+00:00
db736ac1-cfc6-42c5-b26f-66712c8ffafe,2024-08-09T07:55:11.051000,2024-08-24T05:58:31.019000,20,147.2,7.36,10.5445,0.95,0.95,0.15,109.872,32.428,2026-04-22T02:13:48.642484+00:00
fd682b58-053a-4c8e-8892-87b1c1593710,2024-08-10T03:22:14.043000,2024-08-28T00:11:09.027000,20,286.4,14.32,19.1075,0.1,0.95,0.05,99,155.6,2026-04-22T02:13:48.642484+00:00
3f6d1320-c9ce-4bfe-9949-39be5dd147c3,2024-08-06T21:08:07.030000,2024-08-26T08:11:51.056000,20,177.8,8.89,15.0705,0.85,0.85,0.1,305.355,-161.055,2026-04-22T02:13:48.642484+00:00
dd1efb8e-79cc-4e41-90ea-b5b52a760e61,2024-08-21T22:08:12.052000,2024-09-12T19:59:53.057000,20,75.8,3.79,12.717,0.8,0.95,0,0,73.6,2026-04-22T02:13:48.642484+00:00
7cabb636-d56e-483d-89a9-02a5880b073d,2024-08-02T18:46:43.002000,2024-08-25T10:52:37.004000,20,153.8,7.69,10.891,0.95,1,0,0,153.8,2026-04-22T02:13:48.642484+00:00
6ed7c84d-dad9-43b7-8b48-72ca233c7db4,2024-08-29T18:57:13.017000,2024-09-16T14:42:30.005000,20,184.4,9.22,9.2695,0.7,0.9,0.15,192.924,-12.024,2026-04-22T02:13:48.642484+00:00
